file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv,index1
0000001027.bmp,172,0,1,0,0,0,1,0,1
0000001028.bmp,172,0,2,0,0,0,1,0,1
0000001029.bmp,172,0,3,0,0,0,1,0,1
0000001030.bmp,172,0,4,0,0,0,1,0,1
0000001031.bmp,172,0,5,0,0,0,1,0,1
0000001032.bmp,172,0,6,0,0,0,1,0,1
0000001033.bmp,173,0,1,0,0,0,1,0,1
0000001034.bmp,173,0,2,0,0,0,1,0,1
0000001035.bmp,173,0,3,0,0,0,1,0,1
0000001036.bmp,173,0,4,0,0,0,1,0,1
0000001037.bmp,173,0,5,0,0,0,1,0,1
0000001038.bmp,173,0,6,0,0,0,1,0,1
0000001039.bmp,174,0,1,0,0,0,1,0,1
0000001040.bmp,174,0,2,0,0,0,1,0,1
0000001041.bmp,174,0,3,0,0,0,1,0,1
0000001042.bmp,174,0,4,0,0,0,1,0,1
0000001043.bmp,174,0,5,0,0,0,1,0,1
0000001044.bmp,174,0,6,0,0,0,1,0,1
0000001045.bmp,175,0,1,0,0,0,1,0,1
0000001046.bmp,175,0,2,0,0,0,1,0,1
0000001047.bmp,175,0,3,0,0,0,1,0,1
0000001048.bmp,175,0,4,0,0,0,1,0,1
0000001049.bmp,175,0,5,0,0,0,1,0,1
0000001050.bmp,175,0,6,0,0,0,1,0,1
0000001051.bmp,176,0,1,0,0,0,1,0,1
0000001052.bmp,176,0,2,0,0,0,1,0,1
0000001053.bmp,176,0,3,0,0,0,1,0,1
0000001054.bmp,176,0,4,0,0,0,1,0,1
0000001055.bmp,176,0,5,0,0,0,1,0,1
0000001056.bmp,176,0,6,0,0,0,1,0,1
0000001057.bmp,177,0,1,0,0,0,1,0,1
0000001058.bmp,177,0,2,0,0,0,1,0,1
0000001059.bmp,177,0,3,0,0,0,1,0,1
0000001060.bmp,177,0,4,0,0,0,1,0,1
0000001061.bmp,177,0,5,0,0,0,1,0,1
0000001062.bmp,177,0,6,0,0,0,1,0,1
0000001063.bmp,178,0,1,0,0,0,1,0,1
0000001064.bmp,178,0,2,0,0,0,1,0,1
0000001065.bmp,178,0,3,0,0,0,1,0,1
0000001066.bmp,178,0,4,0,0,0,1,0,1
0000001067.bmp,178,0,5,0,0,0,1,0,1
0000001068.bmp,178,0,6,0,0,0,1,0,1
0000001069.bmp,179,0,1,0,0,0,1,0,1
0000001070.bmp,179,0,2,0,0,0,1,0,1
0000001071.bmp,179,0,3,0,0,0,1,0,1
0000001072.bmp,179,0,4,0,0,0,1,0,1
0000001073.bmp,179,0,5,0,0,0,1,0,1
0000001074.bmp,179,0,6,0,0,0,1,0,1
0000001075.bmp,180,0,1,0,0,0,1,0,1
0000001076.bmp,180,0,2,0,0,0,1,0,1
0000001077.bmp,180,0,3,0,0,0,1,0,1
0000001078.bmp,180,0,4,0,0,0,1,0,1
0000001079.bmp,180,0,5,0,0,0,1,0,1
0000001080.bmp,180,0,6,0,0,0,1,0,1
0000001080.bmp,54,0,20,0,0,0,1,0,1
0000001081.bmp,55,0,1,0,0,0,1,0,1
0000001082.bmp,55,0,2,0,0,0,1,0,1
0000001083.bmp,55,0,3,0,0,0,1,0,1
0000001084.bmp,55,0,4,0,0,0,1,0,1
0000001085.bmp,55,0,5,0,0,0,1,0,1
0000001086.bmp,55,0,6,0,0,0,1,0,1
0000001087.bmp,55,0,7,0,0,0,1,0,1
0000001088.bmp,55,0,8,0,0,0,1,0,1
0000001089.bmp,55,0,9,0,0,0,1,0,1
0000001090.bmp,55,0,10,0,0,0,1,0,1
0000001091.bmp,55,0,11,0,0,0,1,0,1
0000001092.bmp,55,0,12,0,0,0,1,0,1
0000001093.bmp,55,0,13,0,0,0,1,0,1
0000001094.bmp,55,0,14,0,0,0,1,0,1
0000001095.bmp,55,0,15,0,0,0,1,0,1
0000001096.bmp,55,0,16,0,0,0,1,0,1
0000001097.bmp,55,0,17,0,0,0,1,0,1
0000001098.bmp,55,0,18,0,0,0,1,0,1
0000001099.bmp,55,0,19,0,0,0,1,0,1
0000001100.bmp,55,0,20,0,0,0,1,0,1
0000001101.bmp,56,0,1,0,0,0,1,0,1
0000001102.bmp,56,0,2,0,0,0,1,0,1
0000001103.bmp,56,0,3,0,0,0,1,0,1
0000001104.bmp,56,0,4,0,0,0,1,0,1
0000001105.bmp,56,0,5,0,0,0,1,0,1
0000001106.bmp,56,0,6,0,0,0,1,0,1
0000001107.bmp,56,0,7,0,0,0,1,0,1
0000001108.bmp,56,0,8,0,0,0,1,0,1
0000001109.bmp,56,0,9,0,0,0,1,0,1
0000001110.bmp,56,0,10,0,0,0,1,0,1
0000001111.bmp,56,0,11,0,0,0,1,0,1
0000001112.bmp,56,0,12,0,0,0,1,0,1
0000001113.bmp,56,0,13,0,0,0,1,0,1
0000001114.bmp,56,0,14,0,0,0,1,0,1
0000001115.bmp,56,0,15,0,0,0,1,0,1
0000001116.bmp,56,0,16,0,0,0,1,0,1
0000001117.bmp,56,0,17,0,0,0,1,0,1
0000001118.bmp,56,0,18,0,0,0,1,0,1
0000001119.bmp,56,0,19,0,0,0,1,0,1
0000001120.bmp,56,0,20,0,0,0,1,0,1
0000001121.bmp,57,0,1,0,0,0,1,0,1
0000001122.bmp,57,0,2,0,0,0,1,0,1
0000001123.bmp,57,0,3,0,0,0,1,0,1
0000001124.bmp,57,0,4,0,0,0,1,0,1
0000001125.bmp,57,0,5,0,0,0,1,0,1
0000001126.bmp,57,0,6,0,0,0,1,0,1
0000001127.bmp,57,0,7,0,0,0,1,0,1
0000001128.bmp,57,0,8,0,0,0,1,0,1
0000001129.bmp,57,0,9,0,0,0,1,0,1
0000001130.bmp,57,0,10,0,0,0,1,0,1
0000001131.bmp,57,0,11,0,0,0,1,0,1
0000001132.bmp,57,0,12,0,0,0,1,0,1
0000001133.bmp,57,0,13,0,0,0,1,0,1
0000001134.bmp,57,0,14,0,0,0,1,0,1
0000001135.bmp,57,0,15,0,0,0,1,0,1
0000001136.bmp,57,0,16,0,0,0,1,0,1
0000001137.bmp,57,0,17,0,0,0,1,0,1
0000001138.bmp,57,0,18,0,0,0,1,0,1
0000001139.bmp,57,0,19,0,0,0,1,0,1
0000001140.bmp,57,0,20,0,0,0,1,0,1
0000001141.bmp,58,0,1,0,0,0,1,0,1
0000001142.bmp,58,0,2,0,0,0,1,0,1
0000001143.bmp,58,0,3,0,0,0,1,0,1
0000001144.bmp,58,0,4,0,0,0,1,0,1
0000001145.bmp,58,0,5,0,0,0,1,0,1
0000001146.bmp,58,0,6,0,0,0,1,0,1
0000001147.bmp,58,0,7,0,0,0,1,0,1
0000001148.bmp,58,0,8,0,0,0,1,0,1
0000001149.bmp,58,0,9,0,0,0,1,0,1
0000001150.bmp,58,0,10,0,0,0,1,0,1
0000001151.bmp,58,0,11,0,0,0,1,0,1
0000001152.bmp,58,0,12,0,0,0,1,0,1
0000001153.bmp,58,0,13,0,0,0,1,0,1
0000001154.bmp,58,0,14,0,0,0,1,0,1
0000001155.bmp,58,0,15,0,0,0,1,0,1
0000001156.bmp,58,0,16,0,0,0,1,0,1
0000001157.bmp,58,0,17,0,0,0,1,0,1
0000001158.bmp,58,0,18,0,0,0,1,0,1
0000001159.bmp,58,0,19,0,0,0,1,0,1
0000001160.bmp,58,0,20,0,0,0,1,0,1
0000001161.bmp,59,0,1,0,0,0,1,0,1
0000001162.bmp,59,0,2,0,0,0,1,0,1
0000001163.bmp,59,0,3,0,0,0,1,0,1
0000001164.bmp,59,0,4,0,0,0,1,0,1
0000001165.bmp,59,0,5,0,0,0,1,0,1
0000001166.bmp,59,0,6,0,0,0,1,0,1
0000001167.bmp,59,0,7,0,0,0,1,0,1
0000001168.bmp,59,0,8,0,0,0,1,0,1
0000001169.bmp,59,0,9,0,0,0,1,0,1
0000001170.bmp,59,0,10,0,0,0,1,0,1
0000001171.bmp,59,0,11,0,0,0,1,0,1
0000001172.bmp,59,0,12,0,0,0,1,0,1
0000001173.bmp,59,0,13,0,0,0,1,0,1
0000001174.bmp,59,0,14,0,0,0,1,0,1
0000001175.bmp,59,0,15,0,0,0,1,0,1
0000001176.bmp,59,0,16,0,0,0,1,0,1
0000001177.bmp,59,0,17,0,0,0,1,0,1
0000001178.bmp,59,0,18,0,0,0,1,0,1
0000001179.bmp,59,0,19,0,0,0,1,0,1
0000001180.bmp,59,0,20,0,0,0,1,0,1
0000001181.bmp,60,0,1,0,0,0,1,0,1
0000001182.bmp,60,0,2,0,0,0,1,0,1
0000001183.bmp,60,0,3,0,0,0,1,0,1
0000001184.bmp,60,0,4,0,0,0,1,0,1
0000001185.bmp,60,0,5,0,0,0,1,0,1
0000001186.bmp,60,0,6,0,0,0,1,0,1
0000001187.bmp,60,0,7,0,0,0,1,0,1
0000001188.bmp,60,0,8,0,0,0,1,0,1
0000001189.bmp,60,0,9,0,0,0,1,0,1
0000001190.bmp,60,0,10,0,0,0,1,0,1
0000001191.bmp,60,0,11,0,0,0,1,0,1
0000001192.bmp,60,0,12,0,0,0,1,0,1
0000001193.bmp,60,0,13,0,0,0,1,0,1
0000001194.bmp,60,0,14,0,0,0,1,0,1
0000001195.bmp,60,0,15,0,0,0,1,0,1
0000001196.bmp,60,0,16,0,0,0,1,0,1
0000001197.bmp,60,0,17,0,0,0,1,0,1
0000001198.bmp,60,0,18,0,0,0,1,0,1
0000001199.bmp,60,0,19,0,0,0,1,0,1
0000001200.bmp,60,0,20,0,0,0,1,0,1
0000001201.bmp,61,0,1,0,0,0,1,0,1
0000001202.bmp,61,0,2,0,0,0,1,0,1
0000001203.bmp,61,0,3,0,0,0,1,0,1
0000001204.bmp,61,0,4,0,0,0,1,0,1
0000001205.bmp,61,0,5,0,0,0,1,0,1
0000001206.bmp,61,0,6,0,0,0,1,0,1
0000001207.bmp,61,0,7,0,0,0,1,0,1
0000001208.bmp,61,0,8,0,0,0,1,0,1
0000001209.bmp,61,0,9,0,0,0,1,0,1
0000001210.bmp,61,0,10,0,0,0,1,0,1
0000001211.bmp,61,0,11,0,0,0,1,0,1
0000001212.bmp,61,0,12,0,0,0,1,0,1
0000001213.bmp,61,0,13,0,0,0,1,0,1
0000001214.bmp,61,0,14,0,0,0,1,0,1
0000001215.bmp,61,0,15,0,0,0,1,0,1
0000001216.bmp,61,0,16,0,0,0,1,0,1
0000001217.bmp,61,0,17,0,0,0,1,0,1
0000001218.bmp,61,0,18,0,0,0,1,0,1
0000001219.bmp,61,0,19,0,0,0,1,0,1
0000001220.bmp,61,0,20,0,0,0,1,0,1
0000001221.bmp,62,0,1,0,0,0,1,0,1
0000001222.bmp,62,0,2,0,0,0,1,0,1
0000001223.bmp,62,0,3,0,0,0,1,0,1
0000001224.bmp,62,0,4,0,0,0,1,0,1
0000001225.bmp,62,0,5,0,0,0,1,0,1
0000001226.bmp,62,0,6,0,0,0,1,0,1
0000001227.bmp,62,0,7,0,0,0,1,0,1
0000001228.bmp,62,0,8,0,0,0,1,0,1
0000001229.bmp,62,0,9,0,0,0,1,0,1
0000001230.bmp,62,0,10,0,0,0,1,0,1
0000001231.bmp,62,0,11,0,0,0,1,0,1
0000001232.bmp,62,0,12,0,0,0,1,0,1
0000001233.bmp,62,0,13,0,0,0,1,0,1
0000001234.bmp,62,0,14,0,0,0,1,0,1
0000001235.bmp,62,0,15,0,0,0,1,0,1
0000001236.bmp,62,0,16,0,0,0,1,0,1
0000001237.bmp,62,0,17,0,0,0,1,0,1
0000001238.bmp,62,0,18,0,0,0,1,0,1
0000001239.bmp,62,0,19,0,0,0,1,0,1
0000001240.bmp,62,0,20,0,0,0,1,0,1
0000001241.bmp,63,0,1,0,0,0,1,0,1
0000001242.bmp,63,0,2,0,0,0,1,0,1
0000001243.bmp,63,0,3,0,0,0,1,0,1
0000001244.bmp,63,0,4,0,0,0,1,0,1
0000001245.bmp,63,0,5,0,0,0,1,0,1
0000001246.bmp,63,0,6,0,0,0,1,0,1
0000001247.bmp,63,0,7,0,0,0,1,0,1
0000001248.bmp,63,0,8,0,0,0,1,0,1
0000001249.bmp,63,0,9,0,0,0,1,0,1
0000001250.bmp,63,0,10,0,0,0,1,0,1
0000001251.bmp,63,0,11,0,0,0,1,0,1
0000001252.bmp,63,0,12,0,0,0,1,0,1
0000001253.bmp,63,0,13,0,0,0,1,0,1
0000001254.bmp,63,0,14,0,0,0,1,0,1
0000001255.bmp,63,0,15,0,0,0,1,0,1
0000001256.bmp,63,0,16,0,0,0,1,0,1
0000001257.bmp,63,0,17,0,0,0,1,0,1
0000001258.bmp,63,0,18,0,0,0,1,0,1
0000001259.bmp,63,0,19,0,0,0,1,0,1
0000001260.bmp,63,0,20,0,0,0,1,0,1
0000001261.bmp,64,0,1,0,0,0,1,0,1
0000001262.bmp,64,0,2,0,0,0,1,0,1
0000001263.bmp,64,0,3,0,0,0,1,0,1
0000001264.bmp,64,0,4,0,0,0,1,0,1
0000001265.bmp,64,0,5,0,0,0,1,0,1
0000001266.bmp,64,0,6,0,0,0,1,0,1
0000001267.bmp,64,0,7,0,0,0,1,0,1
0000001268.bmp,64,0,8,0,0,0,1,0,1
0000001269.bmp,64,0,9,0,0,0,1,0,1
0000001270.bmp,64,0,10,0,0,0,1,0,1
0000001271.bmp,64,0,11,0,0,0,1,0,1
0000001272.bmp,64,0,12,0,0,0,1,0,1
0000001273.bmp,64,0,13,0,0,0,1,0,1
0000001274.bmp,64,0,14,0,0,0,1,0,1
0000001275.bmp,64,0,15,0,0,0,1,0,1
0000001276.bmp,64,0,16,0,0,0,1,0,1
0000001277.bmp,64,0,17,0,0,0,1,0,1
0000001278.bmp,64,0,18,0,0,0,1,0,1
0000001279.bmp,64,0,19,0,0,0,1,0,1
0000001280.bmp,64,0,20,0,0,0,1,0,1
0000001281.bmp,65,0,1,0,0,0,1,0,1
0000001282.bmp,65,0,2,0,0,0,1,0,1
0000001283.bmp,65,0,3,0,0,0,1,0,1
0000001284.bmp,65,0,4,0,0,0,1,0,1
0000001285.bmp,65,0,5,0,0,0,1,0,1
0000001286.bmp,65,0,6,0,0,0,1,0,1
0000001287.bmp,65,0,7,0,0,0,1,0,1
0000001288.bmp,65,0,8,0,0,0,1,0,1
0000001289.bmp,65,0,9,0,0,0,1,0,1
0000001290.bmp,65,0,10,0,0,0,1,0,1
0000001291.bmp,65,0,11,0,0,0,1,0,1
0000001292.bmp,65,0,12,0,0,0,1,0,1
0000001293.bmp,65,0,13,0,0,0,1,0,1
0000001294.bmp,65,0,14,0,0,0,1,0,1
0000001295.bmp,65,0,15,0,0,0,1,0,1
0000001296.bmp,65,0,16,0,0,0,1,0,1
0000001297.bmp,65,0,17,0,0,0,1,0,1
0000001298.bmp,65,0,18,0,0,0,1,0,1
0000001299.bmp,65,0,19,0,0,0,1,0,1
0000001300.bmp,65,0,20,0,0,0,1,0,1
0000001301.bmp,66,0,1,0,0,0,1,0,1
0000001302.bmp,66,0,2,0,0,0,1,0,1
0000001303.bmp,66,0,3,0,0,0,1,0,1
0000001304.bmp,66,0,4,0,0,0,1,0,1
0000001305.bmp,66,0,5,0,0,0,1,0,1
0000001306.bmp,66,0,6,0,0,0,1,0,1
0000001307.bmp,66,0,7,0,0,0,1,0,1
0000001308.bmp,66,0,8,0,0,0,1,0,1
0000001309.bmp,66,0,9,0,0,0,1,0,1
0000001310.bmp,66,0,10,0,0,0,1,0,1
0000001311.bmp,66,0,11,0,0,0,1,0,1
0000001312.bmp,66,0,12,0,0,0,1,0,1
0000001313.bmp,66,0,13,0,0,0,1,0,1
0000001314.bmp,66,0,14,0,0,0,1,0,1
0000001315.bmp,66,0,15,0,0,0,1,0,1
0000001316.bmp,66,0,16,0,0,0,1,0,1
0000001317.bmp,66,0,17,0,0,0,1,0,1
0000001318.bmp,66,0,18,0,0,0,1,0,1
0000001319.bmp,66,0,19,0,0,0,1,0,1
0000001320.bmp,66,0,20,0,0,0,1,0,1
0000001321.bmp,67,0,1,0,0,0,1,0,1
0000001322.bmp,67,0,2,0,0,0,1,0,1
0000001323.bmp,67,0,3,0,0,0,1,0,1
0000001324.bmp,67,0,4,0,0,0,1,0,1
0000001325.bmp,67,0,5,0,0,0,1,0,1
0000001326.bmp,67,0,6,0,0,0,1,0,1
0000001327.bmp,67,0,7,0,0,0,1,0,1
0000001328.bmp,67,0,8,0,0,0,1,0,1
0000001329.bmp,67,0,9,0,0,0,1,0,1
0000001330.bmp,67,0,10,0,0,0,1,0,1
0000001331.bmp,67,0,11,0,0,0,1,0,1
0000001332.bmp,67,0,12,0,0,0,1,0,1
0000001333.bmp,67,0,13,0,0,0,1,0,1
0000001334.bmp,67,0,14,0,0,0,1,0,1
0000001335.bmp,67,0,15,0,0,0,1,0,1
0000001336.bmp,67,0,16,0,0,0,1,0,1
0000001337.bmp,67,0,17,0,0,0,1,0,1
0000001338.bmp,67,0,18,0,0,0,1,0,1
0000001339.bmp,67,0,19,0,0,0,1,0,1
0000001340.bmp,67,0,20,0,0,0,1,0,1
0000001341.bmp,68,0,1,0,0,0,1,0,1
0000001342.bmp,68,0,2,0,0,0,1,0,1
0000001343.bmp,68,0,3,0,0,0,1,0,1
0000001344.bmp,68,0,4,0,0,0,1,0,1
0000001345.bmp,68,0,5,0,0,0,1,0,1
0000001346.bmp,68,0,6,0,0,0,1,0,1
0000001347.bmp,68,0,7,0,0,0,1,0,1
0000001348.bmp,68,0,8,0,0,0,1,0,1
0000001349.bmp,68,0,9,0,0,0,1,0,1
0000001350.bmp,68,0,10,0,0,0,1,0,1
0000001351.bmp,68,0,11,0,0,0,1,0,1
0000001352.bmp,68,0,12,0,0,0,1,0,1
0000001353.bmp,68,0,13,0,0,0,1,0,1
0000001354.bmp,68,0,14,0,0,0,1,0,1
0000001355.bmp,68,0,15,0,0,0,1,0,1
0000001356.bmp,68,0,16,0,0,0,1,0,1
0000001357.bmp,68,0,17,0,0,0,1,0,1
0000001358.bmp,68,0,18,0,0,0,1,0,1
0000001359.bmp,68,0,19,0,0,0,1,0,1
0000001360.bmp,68,0,20,0,0,0,1,0,1
0000001361.bmp,69,0,1,0,0,0,1,0,1
0000001362.bmp,69,0,2,0,0,0,1,0,1
0000001363.bmp,69,0,3,0,0,0,1,0,1
0000001364.bmp,69,0,4,0,0,0,1,0,1
0000001365.bmp,69,0,5,0,0,0,1,0,1
0000001366.bmp,69,0,6,0,0,0,1,0,1
0000001367.bmp,69,0,7,0,0,0,1,0,1
0000001368.bmp,69,0,8,0,0,0,1,0,1
0000001369.bmp,69,0,9,0,0,0,1,0,1
0000001370.bmp,69,0,10,0,0,0,1,0,1
0000001371.bmp,69,0,11,0,0,0,1,0,1
0000001372.bmp,69,0,12,0,0,0,1,0,1
0000001373.bmp,69,0,13,0,0,0,1,0,1
0000001374.bmp,69,0,14,0,0,0,1,0,1
0000001375.bmp,69,0,15,0,0,0,1,0,1
0000001376.bmp,69,0,16,0,0,0,1,0,1
0000001377.bmp,69,0,17,0,0,0,1,0,1
0000001378.bmp,69,0,18,0,0,0,1,0,1
0000001379.bmp,69,0,19,0,0,0,1,0,1
0000001380.bmp,69,0,20,0,0,0,1,0,1
0000001381.bmp,70,0,1,0,0,0,1,0,1
0000001382.bmp,70,0,2,0,0,0,1,0,1
0000001383.bmp,70,0,3,0,0,0,1,0,1
0000001384.bmp,70,0,4,0,0,0,1,0,1
0000001385.bmp,70,0,5,0,0,0,1,0,1
0000001386.bmp,70,0,6,0,0,0,1,0,1
0000001387.bmp,70,0,7,0,0,0,1,0,1
0000001388.bmp,70,0,8,0,0,0,1,0,1
0000001389.bmp,70,0,9,0,0,0,1,0,1
0000001390.bmp,70,0,10,0,0,0,1,0,1
0000001391.bmp,70,0,11,0,0,0,1,0,1
0000001392.bmp,70,0,12,0,0,0,1,0,1
0000001393.bmp,70,0,13,0,0,0,1,0,1
0000001394.bmp,70,0,14,0,0,0,1,0,1
0000001395.bmp,70,0,15,0,0,0,1,0,1
0000001396.bmp,70,0,16,0,0,0,1,0,1
0000001397.bmp,70,0,17,0,0,0,1,0,1
0000001398.bmp,70,0,18,0,0,0,1,0,1
0000001399.bmp,70,0,19,0,0,0,1,0,1
0000001400.bmp,70,0,20,0,0,0,1,0,1
0000001401.bmp,71,0,1,0,0,0,1,0,1
0000001402.bmp,71,0,2,0,0,0,1,0,1
0000001403.bmp,71,0,3,0,0,0,1,0,1
0000001404.bmp,71,0,4,0,0,0,1,0,1
0000001405.bmp,71,0,5,0,0,0,1,0,1
0000001406.bmp,71,0,6,0,0,0,1,0,1
0000001407.bmp,71,0,7,0,0,0,1,0,1
0000001408.bmp,71,0,8,0,0,0,1,0,1
0000001409.bmp,71,0,9,0,0,0,1,0,1
0000001410.bmp,71,0,10,0,0,0,1,0,1
0000001411.bmp,71,0,11,0,0,0,1,0,1
0000001412.bmp,71,0,12,0,0,0,1,0,1
0000001413.bmp,71,0,13,0,0,0,1,0,1
0000001414.bmp,71,0,14,0,0,0,1,0,1
0000001415.bmp,71,0,15,0,0,0,1,0,1
0000001416.bmp,71,0,16,0,0,0,1,0,1
0000001417.bmp,71,0,17,0,0,0,1,0,1
0000001418.bmp,71,0,18,0,0,0,1,0,1
0000001419.bmp,71,0,19,0,0,0,1,0,1
0000001420.bmp,71,0,20,0,0,0,1,0,1
0000001421.bmp,72,0,1,0,0,0,1,0,1
0000001422.bmp,72,0,2,0,0,0,1,0,1
0000001423.bmp,72,0,3,0,0,0,1,0,1
0000001424.bmp,72,0,4,0,0,0,1,0,1
0000001425.bmp,72,0,5,0,0,0,1,0,1
0000001426.bmp,72,0,6,0,0,0,1,0,1
0000001427.bmp,72,0,7,0,0,0,1,0,1
0000001428.bmp,72,0,8,0,0,0,1,0,1
0000001429.bmp,72,0,9,0,0,0,1,0,1
0000001430.bmp,72,0,10,0,0,0,1,0,1
0000001431.bmp,72,0,11,0,0,0,1,0,1
0000001432.bmp,72,0,12,0,0,0,1,0,1
0000001433.bmp,72,0,13,0,0,0,1,0,1
0000001434.bmp,72,0,14,0,0,0,1,0,1
0000001435.bmp,72,0,15,0,0,0,1,0,1
0000001436.bmp,72,0,16,0,0,0,1,0,1
0000001437.bmp,72,0,17,0,0,0,1,0,1
0000001438.bmp,72,0,18,0,0,0,1,0,1
0000001439.bmp,72,0,19,0,0,0,1,0,1
0000001440.bmp,72,0,20,0,0,0,1,0,1
0000001441.bmp,73,0,1,0,0,0,1,0,1
0000001442.bmp,73,0,2,0,0,0,1,0,1
0000001443.bmp,73,0,3,0,0,0,1,0,1
0000001444.bmp,73,0,4,0,0,0,1,0,1
0000001445.bmp,73,0,5,0,0,0,1,0,1
0000001446.bmp,73,0,6,0,0,0,1,0,1
0000001447.bmp,73,0,7,0,0,0,1,0,1
0000001448.bmp,73,0,8,0,0,0,1,0,1
0000001449.bmp,73,0,9,0,0,0,1,0,1
0000001450.bmp,73,0,10,0,0,0,1,0,1
0000001451.bmp,73,0,11,0,0,0,1,0,1
0000001452.bmp,73,0,12,0,0,0,1,0,1
0000001453.bmp,73,0,13,0,0,0,1,0,1
0000001454.bmp,73,0,14,0,0,0,1,0,1
0000001455.bmp,73,0,15,0,0,0,1,0,1
0000001456.bmp,73,0,16,0,0,0,1,0,1
0000001457.bmp,73,0,17,0,0,0,1,0,1
0000001458.bmp,73,0,18,0,0,0,1,0,1
0000001459.bmp,73,0,19,0,0,0,1,0,1
0000001460.bmp,73,0,20,0,0,0,1,0,1
0000001461.bmp,74,0,1,0,0,0,1,0,1
0000001462.bmp,74,0,2,0,0,0,1,0,1
0000001463.bmp,74,0,3,0,0,0,1,0,1
0000001464.bmp,74,0,4,0,0,0,1,0,1
0000001465.bmp,74,0,5,0,0,0,1,0,1
0000001466.bmp,74,0,6,0,0,0,1,0,1
0000001467.bmp,74,0,7,0,0,0,1,0,1
0000001468.bmp,74,0,8,0,0,0,1,0,1
0000001469.bmp,74,0,9,0,0,0,1,0,1
0000001470.bmp,74,0,10,0,0,0,1,0,1
0000001471.bmp,74,0,11,0,0,0,1,0,1
0000001472.bmp,74,0,12,0,0,0,1,0,1
0000001473.bmp,74,0,13,0,0,0,1,0,1
0000001474.bmp,74,0,14,0,0,0,1,0,1
0000001475.bmp,74,0,15,0,0,0,1,0,1
0000001476.bmp,74,0,16,0,0,0,1,0,1
0000001477.bmp,74,0,17,0,0,0,1,0,1
0000001478.bmp,74,0,18,0,0,0,1,0,1
0000001479.bmp,74,0,19,0,0,0,1,0,1
0000001480.bmp,74,0,20,0,0,0,1,0,1
0000001481.bmp,75,0,1,0,0,0,1,0,1
0000001482.bmp,75,0,2,0,0,0,1,0,1
0000001483.bmp,75,0,3,0,0,0,1,0,1
0000001484.bmp,75,0,4,0,0,0,1,0,1
0000001485.bmp,75,0,5,0,0,0,1,0,1
0000001486.bmp,75,0,6,0,0,0,1,0,1
0000001487.bmp,75,0,7,0,0,0,1,0,1
0000001488.bmp,75,0,8,0,0,0,1,0,1
0000001489.bmp,75,0,9,0,0,0,1,0,1
0000001490.bmp,75,0,10,0,0,0,1,0,1
0000001491.bmp,75,0,11,0,0,0,1,0,1
0000001492.bmp,75,0,12,0,0,0,1,0,1
0000001493.bmp,75,0,13,0,0,0,1,0,1
0000001494.bmp,75,0,14,0,0,0,1,0,1
0000001495.bmp,75,0,15,0,0,0,1,0,1
0000001496.bmp,75,0,16,0,0,0,1,0,1
0000001497.bmp,75,0,17,0,0,0,1,0,1
0000001498.bmp,75,0,18,0,0,0,1,0,1
0000001499.bmp,75,0,19,0,0,0,1,0,1
0000001500.bmp,75,0,20,0,0,0,1,0,1
0000001501.bmp,76,0,1,0,0,0,1,0,1
0000001502.bmp,76,0,2,0,0,0,1,0,1
0000001503.bmp,76,0,3,0,0,0,1,0,1
0000001504.bmp,76,0,4,0,0,0,1,0,1
0000001505.bmp,76,0,5,0,0,0,1,0,1
0000001506.bmp,76,0,6,0,0,0,1,0,1
0000001507.bmp,76,0,7,0,0,0,1,0,1
0000001508.bmp,76,0,8,0,0,0,1,0,1
0000001509.bmp,76,0,9,0,0,0,1,0,1
0000001510.bmp,76,0,10,0,0,0,1,0,1
0000001511.bmp,76,0,11,0,0,0,1,0,1
0000001512.bmp,76,0,12,0,0,0,1,0,1
0000001513.bmp,76,0,13,0,0,0,1,0,1
0000001514.bmp,76,0,14,0,0,0,1,0,1
0000001515.bmp,76,0,15,0,0,0,1,0,1
0000001516.bmp,76,0,16,0,0,0,1,0,1
0000001517.bmp,76,0,17,0,0,0,1,0,1
0000001518.bmp,76,0,18,0,0,0,1,0,1
0000001519.bmp,76,0,19,0,0,0,1,0,1
0000001520.bmp,76,0,20,0,0,0,1,0,1
0000001521.bmp,77,0,1,0,0,0,1,0,1
0000001522.bmp,77,0,2,0,0,0,1,0,1
0000001523.bmp,77,0,3,0,0,0,1,0,1
0000001524.bmp,77,0,4,0,0,0,1,0,1
0000001525.bmp,77,0,5,0,0,0,1,0,1
0000001526.bmp,77,0,6,0,0,0,1,0,1
0000001527.bmp,77,0,7,0,0,0,1,0,1
0000001528.bmp,77,0,8,0,0,0,1,0,1
0000001529.bmp,77,0,9,0,0,0,1,0,1
0000001530.bmp,77,0,10,0,0,0,1,0,1
0000001531.bmp,77,0,11,0,0,0,1,0,1
0000001532.bmp,77,0,12,0,0,0,1,0,1
0000001533.bmp,77,0,13,0,0,0,1,0,1
0000001534.bmp,77,0,14,0,0,0,1,0,1
0000001535.bmp,77,0,15,0,0,0,1,0,1
0000001536.bmp,77,0,16,0,0,0,1,0,1
0000001537.bmp,77,0,17,0,0,0,1,0,1
0000001538.bmp,77,0,18,0,0,0,1,0,1
0000001539.bmp,77,0,19,0,0,0,1,0,1
0000001540.bmp,77,0,20,0,0,0,1,0,1
0000001541.bmp,78,0,1,0,0,0,1,0,1
